id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1062713,118,109,1754,318.16,319.16,0,0,94
1265433,118,109,1971,324.04,322.04,0,0,41
1483653,118,109,1902,447.23,447.23,0,0,15
1119126,118,109,1247,445.23,447.23,0,0,40
1077584,118,109,1770,486.03,484.03,0,0,27
1455288,118,109,1311,193.09,175.63,0,1,312
1179920,118,109,1803,180.45,180.45,0,1,636
1088496,118,109,1438,196,244.5,0,0,42
1195174,118,109,1847,194,244.5,0,0,53
1075461,118,109,1558,698.43,698.43,0,0,54
1146129,118,109,2581,698.43,698.43,0,0,107
1489007,118,109,1962,697.43,697.43,0,0,123
1498370,118,109,1445,687.73,688.73,0,0,108
1492553,119,186,1247,447.23,446.23,0,0,27
1123026,119,186,1770,413.28,485.03,0,0,26
1369077,119,186,1558,639.23,640.23,0,0,81
1083511,119,186,2581,639.23,639.23,0,0,40
1139076,119,186,1962,640.23,639.23,0,0,67
1378135,119,186,2444,728.53,726.53,0,0,67
1087037,119,186,2760,195.03,243.53,0,0,95
1114485,119,186,1525,291.03,291.03,0,0,27
1206430,119,186,2704,290.03,291.03,0,0,41
1029869,119,186,2492,447.23,445.23,0,0,15
1109640,119,186,1543,398.67,474.39,0,0,95
1370617,119,186,2304,388.03,473.39,0,0,54
1363728,119,186,2664,282.3,282.3,0,0,256
1005349,119,186,2569,282.3,281.3,0,0,136
1288523,119,186,2490,254.14,256.14,0,0,108
1289328,119,146,1885,98,99,0,0,311
1245794,119,146,1993,99.97,98.97,0,0,418
1039448,119,146,2539,96.03,97.03,0,0,432
1383496,119,146,2139,262.93,262.93,0,0,27
1289220,119,146,2631,152.32,153.32,0,0,109
1365970,119,146,1248,155.26,154.26,0,0,81
1320567,119,146,1778,181.39,182.39,0,0,136
1175027,119,146,1062,181.42,180.42,0,0,351
1124804,119,146,2707,182.42,181.42,0,0,540
1229057,119,146,1207,310.43,309.43,0,0,67
1146960,119,146,1230,323.98,323.98,0,0,27
1343069,119,146,2290,251.29,256.11,1,0,1754
1097655,119,146,1727,421.95,423.95,0,0,406
1308345,119,146,1109,268.75,308.52,1,1,1161
1199992,119,146,1571,582.03,581.03,0,0,136
1241839,119,146,2104,581.03,581.03,0,0,107
1380428,119,146,2577,282.33,282.33,0,0,189
1067363,119,146,2640,281.33,282.33,0,0,419
1440411,119,146,1878,281.33,280.33,0,0,297
1293355,119,146,2306,337.62,336.62,0,0,53
1208297,119,146,1216,417.13,418.13,0,0,122
1223929,119,146,2126,507.31,509.31,0,0,94
1369372,119,146,2826,326.92,326.92,0,0,283
1374349,119,146,1754,291.03,290.03,0,0,595
1186225,119,146,1971,291.06,289.06,0,0,377
1321787,119,146,1902,389.03,446.23,0,0,162
1141314,119,146,1247,418.13,417.13,0,0,69
1269760,119,146,1770,413.28,486.03,0,0,67
1417332,119,146,1558,641.23,639.23,0,0,107
1379796,119,146,2581,641.23,641.23,0,0,80
1097132,119,146,1962,641.23,639.23,0,0,230
1212714,119,146,1445,728.53,727.53,0,0,94
1406668,119,146,2444,726.53,728.53,0,0,67
1477895,119,146,2867,727.53,728.53,0,0,42
1220392,119,146,2760,203.7,242.53,0,1,188
1191148,119,146,1525,290.03,291.03,0,0,392
1096092,119,146,2704,291.03,290.03,0,0,216
1032824,119,146,2492,446.23,447.23,0,0,55
1340731,119,146,1543,399.7,472.39,0,1,323
1468816,119,146,2304,398.7,473.39,0,1,204
1158340,119,146,2664,282.3,281.3,0,0,663
1294349,119,146,2569,281.3,281.3,0,0,257
1159846,119,146,2490,255.14,256.14,0,0,123
1175680,119,57,1885,121.25,121.25,0,0,40
1349572,120,32,1525,290.03,291.03,0,0,68
1107193,120,32,2704,290.03,292.03,0,0,80
1413735,120,32,2492,357.96,446.23,1,1,80
1274264,120,32,1543,387.03,474.39,0,1,134
1384540,120,32,2304,389.03,473.39,0,0,80
1184446,120,32,2664,283.3,282.3,0,0,512
1349651,120,32,2569,282.3,283.3,0,0,582
1017138,120,32,2490,256.14,254.14,0,0,175
1457156,120,13,1885,151.38,150.38,0,0,2321
1140476,120,13,1993,151.38,150.38,0,0,1458
1200926,120,13,2539,152.35,151.35,0,0,690
1150680,120,13,2139,309.49,308.49,0,0,122
1338442,120,13,2631,153.32,152.32,0,0,215
1403999,120,13,1248,149.41,149.41,0,0,94
1362086,120,13,1778,193.06,193.06,0,0,690
1405361,120,13,1062,191.09,191.09,0,0,728
1444346,120,13,2707,193.09,230.86,0,0,2931
1357532,120,13,1207,382.24,380.24,0,0,134
1108550,120,13,1230,388,389,0,0,94
1120173,120,13,2322,388.06,387.06,0,0,350
1498716,120,13,2290,271.63,308.52,1,0,3605
1047501,120,13,1727,466.63,464.63,0,0,621
1221864,120,13,1109,267.72,309.49,1,1,3335
1158728,120,13,1571,583.03,583.03,0,0,323
1294947,120,13,2956,581.03,581.03,0,0,432
1430198,120,13,2104,582.03,583.03,0,0,54
1420196,120,13,2577,290.03,291.03,0,0,270
1450386,120,13,2640,292.03,290.03,0,0,513
1347805,120,13,1878,290.03,292.03,0,0,176
1449115,120,13,2306,335.62,337.62,0,0,95
1452078,120,13,1216,418.13,417.13,0,0,109
1175169,120,13,2126,533.53,534.53,0,0,82
1018387,120,13,2826,348.29,347.29,0,0,906
1222421,120,13,1754,320.16,319.16,0,0,649
1038470,120,13,1971,323.04,324.04,0,0,271
1052965,120,13,1902,387.03,446.23,0,0,80
1466610,120,13,1247,389.03,446.23,0,0,82
1476772,120,13,1770,412.28,486.03,0,0,69
1192176,120,13,1198,163.02,198.88,0,0,568
1030832,120,13,1311,146.47,179.51,0,0,405
1109997,120,13,1803,179.48,178.48,0,0,485
1115450,120,13,1438,195,242.5,0,0,297
1049001,120,13,2494,196,244.5,0,0,123
1025423,120,13,1847,195,242.5,0,0,175
1001384,120,13,1558,697.43,698.43,0,0,41
1319981,120,13,2581,697.43,697.43,0,0,242
1050078,120,13,1962,697.43,699.43,0,0,338
1129569,120,13,1445,689.73,688.73,0,0,136
1405815,120,13,2444,689.73,687.73,0,0,136
1190865,120,13,2867,687.73,688.73,0,0,135
1191494,120,13,2760,193.03,242.53,0,1,1229
1463433,120,13,1525,290.03,292.03,0,0,608
1036823,120,13,2704,291.03,292.03,0,0,447
1019501,120,13,2492,341.5,388.03,1,1,188
1384428,120,13,1543,388.03,472.39,0,0,379
1139787,120,13,2304,388.03,472.39,0,0,188
1391037,120,13,2664,300.76,299.76,0,0,999
1375583,120,13,2569,304.64,302.64,0,0,593
1068726,120,13,2490,290.03,290.03,0,0,364
1061644,120,109,1885,150.38,148.41,0,1,959
1217369,120,109,1993,150.38,149.38,0,1,863
1326068,120,109,2539,150.35,148.44,0,1,243
1067436,120,109,2139,308.49,309.49,0,0,41
1272243,120,109,2631,152.32,153.32,0,0,94
1360683,120,109,1248,137.74,153.26,0,0,14
1486112,120,109,1778,189.15,191.15,0,0,393
1180321,120,109,1062,190.12,190.12,0,0,445
1148621,120,109,2707,190.15,237.68,0,0,1134
1140224,120,109,1207,384.12,385.12,0,0,123
1491502,120,109,1230,386.06,388.06,0,0,188
1220022,120,109,2322,386.12,386.12,0,0,215
1349615,120,109,2290,270.63,302.7,1,0,1269
1287680,120,109,1727,464.63,466.63,0,0,285
1195289,120,109,1109,267.75,303.64,1,1,1284
1005249,120,109,2577,292.03,291.03,0,0,26
1261200,120,109,2640,290.03,292.03,0,0,134
1429167,120,109,1878,292.03,291.03,0,0,108
1261444,120,109,1216,417.13,416.13,0,0,15
1185215,121,32,2581,498.64,656.69,1,0,420
1389301,121,32,1962,485,656.75,1,1,405
1008152,121,32,1445,727.53,726.53,0,0,15
1123550,121,32,2444,727.53,728.53,0,0,41
1100079,121,32,2867,726.53,728.53,0,0,14
1197616,121,32,2760,239.62,238.62,0,0,42
1024937,121,32,1525,242.53,290.03,0,0,28
1490701,121,32,2704,241.53,290.03,0,0,94
1182988,121,32,2492,339.5,447.23,0,1,109
1265652,121,32,1543,470.51,472.39,0,1,54
1347330,121,32,2304,470.51,469.51,0,0,54
1078081,121,32,2664,282.3,282.3,0,0,541
1141110,121,32,2569,279.36,281.36,0,0,595
1120162,121,32,2490,255.14,254.14,0,0,123
1249658,121,13,1885,150.38,150.38,0,0,2335
1321240,121,13,1993,149.38,149.38,0,0,1540
1212102,121,13,2539,151.38,151.38,0,0,717
1494069,121,13,2139,291.03,291.03,0,0,161
1318394,121,13,2631,96.03,152.32,1,0,487
1018407,121,13,1248,95.06,149.41,1,0,486
1357212,121,13,1778,193.06,194.06,0,0,905
1157262,121,13,1062,192.09,192.09,0,0,755
1331998,121,13,2707,234.8,232.8,0,0,2403
1113864,121,13,1207,321.1,382.24,1,0,229
1179293,121,13,1230,324.98,389,1,0,189
1166768,121,13,2322,319.13,387.06,1,0,285
1367834,121,13,2290,312.34,313.34,0,0,1945
1020299,121,13,1727,465.63,466.63,0,0,649
1429897,121,13,1109,319.13,319.13,0,0,1513
1182395,121,13,1571,582.03,581.03,0,0,323
1300141,121,13,2956,582.03,581.03,0,0,311
1398315,121,13,2104,582.03,582.03,0,0,41
1240795,121,13,2577,291.03,291.03,0,0,242
1395011,121,13,2640,292.03,290.03,0,0,447
1001107,121,13,1878,291.03,290.03,0,0,189
1389597,121,13,2306,337.62,336.62,0,1,176
1068565,121,13,1216,418.13,418.13,0,0,176
1099946,121,13,2126,428.8,532.53,0,1,216
1235056,121,13,2826,346.29,346.29,0,0,879
1145000,121,13,1754,320.16,318.16,0,0,838
1131962,121,13,1971,191.09,324.04,1,1,2445
1096135,121,13,1902,387.03,446.23,0,0,123
1089606,122,13,1109,249.29,321.13,0,0,1403
1476329,122,13,1571,581.03,582.03,0,0,271
1007415,122,13,2956,581.03,581.03,0,0,351
1228518,122,13,2104,581.03,582.03,0,0,108
1186262,122,13,2577,290.03,290.03,0,0,217
1254613,122,13,2640,291.06,291.06,0,0,499
1281458,122,13,1878,289.06,291.06,0,0,324
1427192,122,13,2306,235.71,336.62,1,0,243
1069832,122,13,1216,416.13,416.13,0,0,162
1046168,122,13,2126,426.8,534.53,0,0,135
1419817,122,13,2826,347.29,348.29,0,0,890
1175079,122,13,1754,303.64,304.64,0,0,811
1150257,122,13,1971,194.06,322.04,1,0,1756
1284423,122,13,1902,387.03,447.23,0,0,69
1494552,122,13,1247,388.03,445.23,0,0,82
1098101,122,13,1770,412.28,485.03,0,0,54
1470176,122,13,1198,185.33,184.33,0,0,473
1009714,122,13,1311,196.91,196.91,0,0,419
1384533,122,13,1803,163.99,162.99,0,0,622
1327437,122,13,1438,194,243.5,0,0,269
1476411,122,13,2494,194,242.5,0,0,121
1170548,122,13,1847,194,244.5,0,0,204
1301953,122,13,1558,647.05,645.05,0,0,108
1395038,122,13,2581,670.33,669.33,0,0,108
1359647,122,13,1962,670.33,669.33,0,0,404
1170323,122,13,1445,458.81,688.73,1,0,1269
1418590,122,13,2444,461.72,687.73,1,0,1093
1299005,122,13,2867,461.78,687.73,1,0,811
1174515,122,13,2760,240.56,240.56,0,0,622
1005238,122,13,1525,225.04,290.03,0,0,971
1053085,122,13,2704,234.77,290.03,0,0,904
1413369,122,13,2492,331.77,387.03,0,0,217
1149736,122,13,1543,469.51,468.51,0,0,163
1274747,122,13,2304,470.51,468.51,0,0,95
1069699,122,13,2664,303.64,302.64,0,0,1039
1246516,122,13,2569,302.64,302.64,0,0,744
1433283,122,13,2490,291.03,292.03,0,0,258
1354997,122,109,1885,149.38,148.41,0,1,1203
1025900,122,109,1993,150.41,149.38,0,1,593
1447525,122,109,2539,150.38,151.38,0,0,204
1426955,122,109,2139,291.03,292.03,0,0,13
1434134,122,109,2631,97,152.32,0,1,150
1436802,123,83,2569,309.43,311.43,0,0,256
1229295,123,83,2490,292.03,292.03,0,0,136
1111555,123,32,1885,120.28,120.34,0,1,379
1040240,123,32,1993,118.34,120.34,0,0,270
1108268,123,32,2539,120.28,117.37,0,1,190
1394920,123,32,2139,290.03,292.03,0,0,55
1396114,123,32,2631,97.06,145.5,0,0,27
1278676,123,32,1248,94.15,153.26,0,0,42
1254489,123,32,1778,178.48,180.48,0,0,40
1136181,123,32,1062,181.45,179.45,0,0,203
1154138,123,32,2707,191.15,191.15,0,0,378
1117275,123,32,1207,314.34,314.34,0,0,149
1381008,123,32,1230,320.16,318.16,0,0,256
1384752,123,32,2322,318.19,319.19,0,0,271
1059603,123,32,2290,241.53,241.53,0,0,1000
1274435,123,32,1727,421.95,423.95,0,0,231
1442283,123,32,1109,274.57,330.8,0,0,392
1171228,123,32,1571,583.03,581.03,0,0,123
1413741,123,32,2956,581.03,581.03,0,0,40
1497547,123,32,2104,583.03,583.03,0,0,67
1090383,123,32,2577,243.53,280.33,0,0,53
1262267,123,32,2640,242.53,282.33,0,0,134
1379061,123,32,1878,243.53,281.33,0,0,150
1027277,123,32,2306,231.86,335.62,1,0,122
1050990,123,32,1216,416.13,417.13,0,0,26
1369264,123,32,2826,325.92,326.92,0,0,148
1047527,123,32,1754,286.18,285.18,0,0,568
1014703,123,32,1971,193.03,290.06,1,1,1268
1360737,123,32,1902,446.23,447.23,0,0,14
1179213,123,32,1247,388.03,447.23,0,0,27
1341608,123,32,1558,540.32,658.63,0,0,215
1198482,123,32,2581,526.74,645.11,0,0,134
1380257,123,32,1962,519.98,658.63,0,0,296
1495321,123,32,1445,479.21,726.53,1,1,217
1285963,123,32,2444,470.51,728.53,1,1,298
1235081,123,32,2867,486.03,727.53,1,1,42
1189191,123,32,2760,261.93,261.93,0,0,122
1382548,123,32,1525,238.68,291.03,0,1,123
1068551,123,32,2704,231.83,290.03,0,1,269
1492746,123,32,2492,340.5,447.23,0,0,53
1037307,123,32,1543,468.51,474.39,0,1,121
1376760,123,32,2304,468.51,470.51,0,0,40
1474184,124,83,1207,312.34,313.34,0,0,297
1151836,124,83,1230,320.16,318.16,0,0,217
1306224,124,83,2322,319.13,320.13,0,0,271
1423718,124,83,2290,259.96,259.96,0,0,1052
1161953,124,83,1727,445.23,445.23,0,0,284
1471261,124,83,1109,250.29,330.83,0,0,392
1250058,124,83,1571,583.03,583.03,0,0,13
1170982,124,83,2956,582.03,583.03,0,0,54
1052190,124,83,2577,243.53,281.33,0,0,82
1376339,124,83,2640,242.53,281.33,0,1,297
1344953,124,83,1878,243.53,280.33,0,0,297
1392173,124,83,2306,193.03,336.62,0,1,69
1059193,124,83,1216,414.25,413.25,0,0,53
1097017,124,83,2126,426.8,531.56,0,0,40
1415066,124,83,2826,321.1,321.1,0,0,365
1442955,124,83,1754,303.61,304.61,0,0,351
1143427,124,83,1971,193.09,321.07,1,0,1971
1047073,124,83,1247,446.23,447.23,0,0,40
1434826,124,83,1770,486.03,484.03,0,0,26
1133089,124,83,1558,629.53,630.53,0,0,67
1099291,124,83,2581,658.63,659.63,0,0,190
1135884,124,83,1962,660.63,658.63,0,0,121
1173064,124,83,1445,727.53,726.53,0,0,28
1304246,124,83,2444,727.53,726.53,0,0,68
1458653,124,83,2867,728.53,726.53,0,0,42
1158798,124,83,2760,261.93,260.93,0,0,82
1057050,124,83,1525,321.13,320.13,0,0,82
1323188,124,83,2704,320.13,321.13,0,0,202
1424096,124,83,2492,445.23,445.23,0,0,41
1098343,124,83,1543,468.51,469.51,0,0,81
1326630,124,83,2304,468.51,469.51,0,0,53
1301477,124,83,2664,311.43,311.43,0,0,311
1397882,124,83,2569,297.82,297.82,0,0,325
1248116,124,83,2490,277.48,277.48,0,0,269
1196409,124,32,1885,120.31,118.34,0,1,310
1149134,124,32,1993,118.34,119.34,0,0,366
1064199,124,32,2539,119.31,119.37,0,1,81
1214311,124,32,2139,283.24,283.24,0,0,108
1020384,124,32,2631,94.15,146.5,0,0,134
1221180,124,32,1248,99,155.26,0,0,13
1322438,124,32,1778,179.45,179.45,0,0,123
1407665,124,61,2490,291.03,290.03,0,0,108
1365762,125,55,1885,150.35,151.35,0,0,109
1260975,125,55,1993,147.44,147.44,0,0,231
1489675,125,55,2539,152.35,151.35,0,0,270
1274808,125,55,1778,184.33,184.33,0,0,215
1075622,125,55,1062,180.45,181.45,0,0,162
1220301,125,55,2707,194.97,242.53,1,0,499
1241287,125,55,1207,369.6,513.13,0,0,42
1143657,125,55,1230,388,513.13,0,0,13
1156881,125,55,2322,382.24,513.13,0,0,69
1054014,125,55,2290,248.32,297.79,0,0,161
1387282,125,55,1727,465.63,465.63,0,0,406
1191851,125,55,1109,281.3,319.13,0,0,296
1380812,125,55,1571,581.03,583.03,0,0,15
1445747,125,55,2956,583.03,581.03,0,0,67
1375283,125,55,2577,290.03,292.03,0,0,14
1149802,125,55,2640,292.03,290.03,0,1,54
1068405,125,55,1878,291.03,292.03,0,0,28
1320229,125,55,2306,241.53,337.62,0,0,27
1073083,125,55,2826,352.14,352.14,0,0,258
1368141,125,55,1754,319.16,318.16,0,0,121
1168845,125,55,1971,323.04,324.04,0,0,96
1137738,125,55,1902,447.23,446.23,0,0,15
1138153,125,55,1770,485.03,485.03,0,0,14
1019853,125,55,1198,228.01,228.01,0,0,80
1013362,125,55,1311,85.39,228.01,0,0,54
1299596,125,55,1803,169.75,204.73,0,0,189
1332296,125,55,1558,641.23,639.23,0,0,15
1466468,125,55,2581,639.23,640.23,0,0,42
1318196,125,55,1962,639.23,641.23,0,0,82
1405986,125,55,2444,689.73,688.73,0,0,15
1003501,125,55,2760,243.53,242.53,0,0,41
1298976,125,55,1525,319.13,320.13,0,0,15
1189293,125,55,2492,389.03,388.03,0,0,15
1155198,125,55,1543,389.03,468.51,0,0,13
1206156,125,55,2304,388.03,469.51,0,0,67
1359530,125,55,2664,294.94,292.94,0,0,431
1178584,125,55,2569,303.64,303.64,0,0,40
1147813,125,55,2490,192.12,290.03,1,1,998
1439299,125,24,1885,151.35,152.35,0,0,1565
1074890,125,24,1993,152.35,150.35,0,0,865
1119293,125,24,2539,150.35,150.35,0,0,351
1087855,125,24,2139,286.15,288.15,0,0,107
1420855,125,24,1778,193.09,191.09,0,0,593
1469271,125,24,1062,194.03,195.03,0,0,770
1406510,125,24,2707,192.09,236.68,1,1,1783
1248886,125,24,1207,376.36,515.13,0,0,134
1117142,125,24,1230,389.97,513.13,0,0,122
1430548,125,24,2322,390,513.13,0,0,67
1321779,125,24,2290,282.27,283.27,0,0,1201
1350070,125,24,1727,465.63,465.63,0,0,581
1188691,125,24,1109,208.61,319.16,0,0,877
1061647,125,24,1571,583.03,581.03,0,0,108
1338222,125,24,2956,581.03,581.03,0,0,55
1349259,125,24,2577,292.03,291.03,0,0,230
1090807,125,24,2640,290.03,290.03,0,0,323
1194006,125,24,1878,290.03,292.03,0,0,162
1305235,125,24,2306,233.77,337.62,0,0,242
1288859,125,24,1216,338.53,421.95,0,0,69
1032968,125,24,2126,428.8,484.03,0,0,177
1276975,125,24,2826,352.14,352.14,0,0,337
1155831,125,24,1754,264.81,311.4,0,0,406
1055878,125,24,1971,324.04,323.04,0,0,393
1205854,125,24,1902,447.23,447.23,0,0,28
1261419,125,24,1770,485.03,486.03,0,0,40
1453953,125,24,1198,203.73,202.73,0,0,136
1418211,125,24,1311,185.3,237.68,0,0,148
1178273,125,24,1803,188.18,188.18,0,0,242
1370994,125,24,1438,194,195,0,0,175
1049095,125,24,2494,194,195,0,0,161
1163274,125,24,1847,196,194,0,0,136
1232918,125,24,1558,640.23,641.23,0,0,40
1392110,125,24,2581,641.23,640.23,0,0,121
1135394,125,24,1962,639.23,641.23,0,0,311
1132836,125,24,1445,687.73,688.73,0,0,40
1147057,125,24,2444,689.73,688.73,0,0,41
1131270,125,24,2867,688.73,689.73,0,0,82
1333498,125,24,2760,242.53,242.53,0,0,175
1258848,126,13,2631,160.05,161.05,0,0,243
1115862,126,13,1248,163.93,165.93,0,0,108
1255832,126,13,1778,192.06,192.06,0,0,566
1111785,126,13,1062,190.12,190.12,0,0,1241
1151947,126,13,2707,191.09,236.74,1,0,3105
1472251,126,13,1207,389,515.13,0,0,123
1335084,126,13,1230,389,495.67,0,0,148
1027450,126,13,2322,386.09,509.28,0,0,350
1337136,126,13,2290,288.09,290.09,0,0,2484
1476399,126,13,1727,461.75,460.75,0,0,809
1009557,126,13,1109,260.93,321.13,0,0,1553
1027040,126,13,1571,626.68,626.68,0,0,135
1266116,126,13,2956,626.68,624.68,0,0,270
1480032,126,13,2104,622.74,623.74,0,0,94
1486862,126,13,2577,290.03,292.03,0,1,324
1260507,126,13,2640,291.03,292.03,0,0,717
1419008,126,13,1878,292.03,290.03,0,0,203
1146981,126,13,2306,323.98,325.98,0,0,27
1392660,126,13,1216,338.53,416.13,0,0,175
1102533,126,13,2126,428.8,532.53,0,0,216
1255161,126,13,2826,348.29,348.29,0,0,1161
1203456,126,13,1754,314.31,314.31,0,0,919
1353650,126,13,1971,323.04,323.04,0,0,379
1367022,126,13,1902,447.23,447.23,0,0,135
1247958,126,13,1247,445.23,445.23,0,0,27
1178986,126,13,1770,485.03,486.03,0,0,67
1191600,126,13,1198,171.75,171.75,0,0,594
1124998,126,13,1311,156.23,196.91,0,0,622
1142267,126,13,1803,192.12,192.12,0,0,647
1422269,126,13,1438,194,196,0,0,243
1036585,126,13,2494,194,196,0,0,177
1033003,126,13,1847,196,196,0,0,148
1164719,126,13,1558,571.33,641.23,1,1,188
1497108,126,13,2581,568.42,639.23,1,1,351
1068720,126,13,1962,567.45,639.23,1,1,890
1448863,126,13,1445,687.73,687.73,0,0,94
1383640,126,13,2444,689.73,687.73,0,0,95
1060081,126,13,2867,689.73,687.73,0,0,55
1260496,126,13,2760,243.53,243.53,0,1,757
1082241,126,13,1525,319.13,320.13,0,0,337
1163734,126,13,2704,320.13,319.13,0,0,377
1105983,126,13,2492,388.03,387.03,0,0,122
1035569,126,13,1543,392.85,468.51,0,0,175
1482978,126,13,2304,388.03,468.51,0,0,256
1455894,127,109,2322,386.06,492.82,0,0,312
1142229,127,109,2290,289.12,289.12,0,0,742
1467655,127,109,1727,464.63,465.63,0,0,324
1138575,127,109,1109,255.17,303.64,0,0,447
1024979,127,109,2577,292.03,290.03,0,1,162
1207699,127,109,2640,291.03,291.03,0,0,26
1412232,127,109,1878,291.03,290.03,0,0,26
1298557,127,109,2306,312.34,312.34,0,0,14
1058036,127,109,1216,340.53,416.13,0,0,68
1389179,127,109,2126,426.8,428.8,0,0,81
1414387,127,109,2826,348.29,347.29,0,0,432
1478271,127,109,1754,318.16,320.16,0,0,230
1382638,127,109,1971,323.04,322.04,0,0,123
1456843,127,109,1902,446.23,446.23,0,0,27
1119231,127,109,1770,486.03,484.03,0,0,26
1179731,127,109,1198,181.45,179.45,0,0,231
1309741,127,109,1311,194.97,189.15,0,1,445
1229017,127,109,1803,166.9,180.45,0,1,528
1354699,127,109,1438,194,196,0,0,14
1045765,127,109,1847,196,194,0,0,27
1252086,127,109,1558,565.57,641.23,1,1,271
1467427,127,109,2581,559.69,641.23,1,1,297
1360653,127,109,1962,564.6,640.23,1,1,392
1148928,127,109,1445,688.73,688.73,0,0,13
1433785,127,109,2444,687.73,688.73,0,0,42
1467190,127,109,2867,688.73,687.73,0,0,41
1199810,127,109,2760,243.53,241.53,0,0,95
1141768,127,109,1525,319.13,319.13,0,0,149
1318141,127,109,2704,321.13,320.13,0,0,42
1167248,127,109,2492,389.03,389.03,0,0,28
1255238,127,109,1543,389.03,469.51,0,0,54
1483940,127,109,2304,396.76,470.51,0,0,122
1154579,127,109,2664,303.64,302.64,0,0,242
1232233,127,109,2569,303.64,303.64,0,0,365
1049568,127,109,2490,273.6,273.6,0,0,215
1226226,127,52,1885,151.38,151.38,0,0,1918
1385316,127,52,1993,151.38,151.38,0,0,1133
1012453,127,52,2539,146.53,146.53,0,0,553
1286745,127,52,2139,309.43,309.43,0,0,175
1088867,127,52,2631,161.02,285.21,0,0,161
1203703,127,52,1248,161.99,291.06,0,0,109
1295556,127,52,1778,193.09,191.09,0,0,1027
1372453,128,11,1993,149.41,149.41,0,0,1054
1132043,128,11,2539,149.41,148.41,0,0,379
1421604,128,11,2139,291.03,290.03,0,0,54
1466062,128,11,2631,164.93,164.93,0,0,53
1474189,128,11,1248,163.93,164.93,0,0,69
1444901,128,11,1778,183.39,182.39,0,0,918
1129498,128,11,1062,181.42,180.42,0,0,836
1025501,128,11,2707,235.71,236.71,0,0,1081
1101687,128,11,1207,384.18,515.13,0,0,136
1380775,128,11,1230,386.12,487,0,0,135
1313624,128,11,2322,379.27,490.85,0,0,177
1347466,128,11,2290,293.97,291.97,0,0,796
1043641,128,11,1727,464.63,466.63,0,0,555
1376663,128,11,1109,254.17,254.17,0,0,959
1093549,128,11,1571,631.53,631.53,0,0,82
1160759,128,11,2956,631.53,631.53,0,0,27
1461498,128,11,2577,292.03,291.03,0,1,134
1480119,128,11,2640,291.03,292.03,0,1,350
1178851,128,11,1878,292.03,291.03,0,0,94
1433550,128,11,2306,312.34,314.34,0,0,13
1083813,128,11,1216,364.78,477.24,0,0,40
1082059,128,11,2126,426.8,427.8,0,0,69
1036221,128,11,2826,224.1,347.29,1,0,2957
1317026,128,11,1754,221.16,318.16,1,1,3375
1477454,128,11,1971,270.66,322.04,0,0,825
1362935,128,11,1770,486.03,484.03,0,0,13
1045656,128,11,1198,192.12,191.12,0,0,431
1169502,128,11,1311,183.33,185.33,0,0,473
1415135,128,11,1803,171.75,170.75,0,0,459
1269810,128,11,1438,195,196,0,0,189
1270211,128,11,2494,196,194,0,0,96
1375408,128,11,1847,196,196,0,0,122
1294461,128,11,1558,640.23,639.23,0,0,109
1486349,129,52,1311,155.2,184.36,0,0,648
1313464,129,52,1803,170.75,221.22,0,0,485
1344328,129,52,1438,195,195,0,0,136
1377579,129,52,2494,196,194,0,0,123
1176575,129,52,1847,194,194,0,0,68
1461346,129,52,1558,639.23,641.23,0,0,136
1100855,129,52,2581,640.23,639.23,0,0,121
1295410,129,52,1962,640.23,639.23,0,0,296
1382422,129,52,1445,688.73,687.73,0,0,108
1118560,129,52,2444,660.63,658.63,0,0,55
1153024,129,52,2867,717.83,716.83,0,0,40
1481548,129,52,2760,195,241.53,0,1,728
1477875,129,52,1525,319.13,320.13,0,0,474
1050123,129,52,2704,319.13,319.13,0,0,242
1394981,129,52,2492,389.03,387.03,0,0,82
1001533,129,52,1543,469.51,469.51,0,0,203
1400603,129,52,2304,469.51,468.51,0,0,123
1387103,129,52,2664,297.79,298.79,0,0,446
1121064,129,52,2569,304.64,304.64,0,0,433
1293003,129,52,2490,281.33,282.33,0,0,393
1096260,129,93,1885,119.37,119.37,0,0,418
1070932,129,93,1993,121.28,122.28,0,0,258
1050387,129,93,2539,115.43,116.43,0,0,53
1393157,129,93,2139,290.03,290.03,0,0,15
1186001,129,93,2631,149.38,149.38,0,0,55
1469437,129,93,1248,150.38,150.38,0,0,55
1087588,129,93,1778,180.48,179.48,0,0,94
1142616,129,93,1062,175.57,175.57,0,0,216
1188867,129,93,2707,185.3,186.3,0,0,258
1073631,129,93,1207,308.49,359.9,1,0,188
1474855,129,93,1230,322.07,362.78,1,1,352
1455825,129,93,2322,319.13,359.87,1,1,378
1439936,129,93,2290,256.11,255.11,0,0,607
1078274,129,93,1727,422.95,422.95,0,0,216
1382095,129,93,1109,311.4,310.4,0,0,458
1382876,129,93,1571,435.53,631.53,0,0,176
1343569,129,93,2956,437.53,629.53,0,0,176
1071824,129,93,2104,436.53,631.53,0,0,94
1086715,129,93,2577,280.33,282.33,0,0,27
1060021,129,93,2640,282.33,280.33,0,0,82
1148783,129,93,1878,281.33,282.33,0,0,80
1013092,129,93,1216,417.13,416.13,0,0,53
1218143,130,32,1445,766.33,767.33,0,0,54
1198071,130,32,2444,767.33,766.33,0,0,15
1174248,130,32,2867,765.33,765.33,0,0,14
1057658,130,32,2760,195.03,262.93,0,0,28
